"Datum","Uhrzeit","Event","EventSec","EventC","pseudodate","Year"
2020-10-13,"04:14:59","aus",15299,-1,"2020-10-12","2020"
2020-10-13,"04:15:28","ein",15328,1,"2020-10-12","2020"
2020-10-13,"04:16:25","ein",15385,1,"2020-10-12","2020"
2020-10-13,"04:17:19","aus",15439,-1,"2020-10-12","2020"
2020-10-13,"04:17:49","aus",15469,-1,"2020-10-12","2020"
2020-10-13,"04:17:49","aus",15469,-1,"2020-10-12","2020"
2020-10-13,"04:18:19","ein",15499,1,"2020-10-12","2020"
2020-10-13,"04:19:29","aus",15569,-1,"2020-10-12","2020"
2020-10-13,"04:20:05","ein",15605,1,"2020-10-12","2020"
2020-10-13,"04:20:07","aus",15607,-1,"2020-10-12","2020"
2020-10-13,"04:20:10","ein",15610,1,"2020-10-12","2020"
2020-10-13,"04:20:39","aus",15639,-1,"2020-10-12","2020"
2020-10-13,"04:20:41","ein",15641,1,"2020-10-12","2020"
2020-10-13,"04:20:44","ein",15644,1,"2020-10-12","2020"
2020-10-13,"04:20:46","aus",15646,-1,"2020-10-12","2020"
2020-10-13,"04:20:53","aus",15653,-1,"2020-10-12","2020"
2020-10-13,"04:21:19","aus",15679,-1,"2020-10-12","2020"
2020-10-13,"04:21:39","ein",15699,1,"2020-10-12","2020"
2020-10-13,"04:21:41","ein",15701,1,"2020-10-12","2020"
2020-10-13,"04:22:28","ein",15748,1,"2020-10-12","2020"
2020-10-13,"04:23:18","aus",15798,-1,"2020-10-12","2020"
2020-10-13,"04:24:40","ein",15880,1,"2020-10-12","2020"
2020-10-13,"04:25:00","ein",15900,1,"2020-10-12","2020"
2020-10-13,"04:25:43","aus",15943,-1,"2020-10-12","2020"
2020-10-13,"04:25:45","aus",15945,-1,"2020-10-12","2020"
2020-10-13,"04:26:13","aus",15973,-1,"2020-10-12","2020"
2020-10-13,"04:26:21","aus",15981,-1,"2020-10-12","2020"
2020-10-13,"04:26:24","ein",15984,1,"2020-10-12","2020"
2020-10-13,"04:26:36","ein",15996,1,"2020-10-12","2020"
2020-10-13,"04:27:05","aus",16025,-1,"2020-10-12","2020"
2020-10-13,"04:28:04","ein",16084,1,"2020-10-12","2020"
2020-10-13,"04:28:21","aus",16101,-1,"2020-10-12","2020"
2020-10-13,"04:28:25","ein",16105,1,"2020-10-12","2020"
2020-10-13,"04:28:39","ein",16119,1,"2020-10-12","2020"
2020-10-13,"04:28:46","aus",16126,-1,"2020-10-12","2020"
2020-10-13,"04:30:16","aus",16216,-1,"2020-10-12","2020"
2020-10-13,"04:30:25","aus",16225,-1,"2020-10-12","2020"
2020-10-13,"04:30:36","aus",16236,-1,"2020-10-12","2020"
2020-10-13,"04:30:39","ein",16239,1,"2020-10-12","2020"
2020-10-13,"04:31:11","aus",16271,-1,"2020-10-12","2020"
2020-10-13,"04:31:15","ein",16275,1,"2020-10-12","2020"
2020-10-13,"04:32:16","aus",16336,-1,"2020-10-12","2020"
2020-10-13,"04:32:33","aus",16353,-1,"2020-10-12","2020"
2020-10-13,"04:32:37","ein",16357,1,"2020-10-12","2020"
2020-10-13,"04:33:16","aus",16396,-1,"2020-10-12","2020"
2020-10-13,"04:33:28","ein",16408,1,"2020-10-12","2020"
2020-10-13,"04:33:43","aus",16423,-1,"2020-10-12","2020"
2020-10-13,"04:33:45","aus",16425,-1,"2020-10-12","2020"
2020-10-13,"04:34:01","ein",16441,1,"2020-10-12","2020"
2020-10-13,"04:35:00","ein",16500,1,"2020-10-12","2020"
2020-10-13,"04:38:07","aus",16687,-1,"2020-10-12","2020"
2020-10-13,"04:38:27","ein",16707,1,"2020-10-12","2020"
2020-10-13,"04:42:54","aus",16974,-1,"2020-10-12","2020"
2020-10-13,"04:45:21","ein",17121,1,"2020-10-12","2020"
2020-10-13,"04:48:38","aus",17318,-1,"2020-10-12","2020"
2020-10-13,"04:48:49","ein",17329,1,"2020-10-12","2020"
2020-10-13,"04:49:12","aus",17352,-1,"2020-10-12","2020"
2020-10-13,"04:49:18","aus",17358,-1,"2020-10-12","2020"
2020-10-13,"04:49:33","ein",17373,1,"2020-10-12","2020"
2020-10-13,"04:56:58","aus",17818,-1,"2020-10-12","2020"
2020-10-13,"04:57:31","ein",17851,1,"2020-10-12","2020"
2020-10-13,"04:59:05","aus",17945,-1,"2020-10-12","2020"
2020-10-13,"04:59:51","ein",17991,1,"2020-10-12","2020"
2020-10-13,"05:11:39","ein",18699,1,"2020-10-12","2020"
2020-10-13,"05:38:47","aus",20327,-1,"2020-10-12","2020"
2020-10-13,"05:39:27","ein",20367,1,"2020-10-12","2020"
2020-10-13,"05:45:00","aus",20700,-1,"2020-10-12","2020"
2020-10-13,"05:45:20","ein",20720,1,"2020-10-12","2020"
2020-10-13,"17:46:17","aus",63977,-1,"2020-10-13","2020"
2020-10-13,"17:46:18","aus",63978,-1,"2020-10-13","2020"
2020-10-13,"17:47:01","ein",64021,1,"2020-10-13","2020"
2020-10-13,"17:49:05","ein",64145,1,"2020-10-13","2020"
2020-10-13,"17:49:54","aus",64194,-1,"2020-10-13","2020"
2020-10-13,"17:50:08","aus",64208,-1,"2020-10-13","2020"
2020-10-13,"17:51:01","ein",64261,1,"2020-10-13","2020"
2020-10-13,"17:54:46","aus",64486,-1,"2020-10-13","2020"
2020-10-13,"17:54:46","aus",64486,-1,"2020-10-13","2020"
2020-10-13,"17:55:12","ein",64512,1,"2020-10-13","2020"
2020-10-13,"17:55:38","aus",64538,-1,"2020-10-13","2020"
2020-10-13,"17:57:01","ein",64621,1,"2020-10-13","2020"
2020-10-13,"17:57:53","ein",64673,1,"2020-10-13","2020"
2020-10-13,"18:01:42","aus",64902,-1,"2020-10-13","2020"
2020-10-13,"18:01:42","ein",64902,1,"2020-10-13","2020"
2020-10-13,"18:01:47","aus",64907,-1,"2020-10-13","2020"
2020-10-13,"18:03:24","aus",65004,-1,"2020-10-13","2020"
2020-10-13,"18:09:44","ein",65384,1,"2020-10-13","2020"
2020-10-13,"18:10:01","aus",65401,-1,"2020-10-13","2020"
2020-10-13,"18:10:27","ein",65427,1,"2020-10-13","2020"
2020-10-13,"18:10:42","aus",65442,-1,"2020-10-13","2020"
2020-10-13,"18:11:44","ein",65504,1,"2020-10-13","2020"
2020-10-13,"18:12:22","ein",65542,1,"2020-10-13","2020"
2020-10-13,"18:13:06","aus",65586,-1,"2020-10-13","2020"
2020-10-13,"18:13:41","aus",65621,-1,"2020-10-13","2020"
2020-10-13,"18:14:09","ein",65649,1,"2020-10-13","2020"
2020-10-13,"18:14:14","aus",65654,-1,"2020-10-13","2020"
2020-10-13,"18:14:50","aus",65690,-1,"2020-10-13","2020"
2020-10-13,"18:15:15","ein",65715,1,"2020-10-13","2020"
2020-10-13,"18:16:01","aus",65761,-1,"2020-10-13","2020"
2020-10-13,"18:16:18","aus",65778,-1,"2020-10-13","2020"
2020-10-13,"18:16:43","ein",65803,1,"2020-10-13","2020"
2020-10-13,"18:17:12","aus",65832,-1,"2020-10-13","2020"
2020-10-13,"18:17:17","ein",65837,1,"2020-10-13","2020"
2020-10-13,"18:17:21","ein",65841,1,"2020-10-13","2020"
2020-10-13,"18:19:38","aus",65978,-1,"2020-10-13","2020"
2020-10-13,"18:19:50","ein",65990,1,"2020-10-13","2020"
2020-10-13,"18:19:56","aus",65996,-1,"2020-10-13","2020"
2020-10-13,"18:19:59","aus",65999,-1,"2020-10-13","2020"
2020-10-13,"18:20:16","ein",66016,1,"2020-10-13","2020"
2020-10-13,"18:20:20","ein",66020,1,"2020-10-13","2020"
2020-10-13,"18:20:20","ein",66020,1,"2020-10-13","2020"
2020-10-13,"18:20:40","ein",66040,1,"2020-10-13","2020"
2020-10-13,"18:21:16","aus",66076,-1,"2020-10-13","2020"
2020-10-13,"18:21:34","ein",66094,1,"2020-10-13","2020"
2020-10-13,"18:21:36","aus",66096,-1,"2020-10-13","2020"
2020-10-13,"18:21:52","aus",66112,-1,"2020-10-13","2020"
2020-10-13,"18:21:55","ein",66115,1,"2020-10-13","2020"
2020-10-13,"18:22:40","ein",66160,1,"2020-10-13","2020"
2020-10-13,"18:24:19","aus",66259,-1,"2020-10-13","2020"
2020-10-13,"18:24:29","ein",66269,1,"2020-10-13","2020"
2020-10-13,"18:24:48","aus",66288,-1,"2020-10-13","2020"
2020-10-13,"18:24:51","aus",66291,-1,"2020-10-13","2020"
2020-10-13,"18:24:51","ein",66291,1,"2020-10-13","2020"
2020-10-13,"18:24:59","aus",66299,-1,"2020-10-13","2020"
2020-10-13,"18:25:01","ein",66301,1,"2020-10-13","2020"
2020-10-13,"18:25:03","aus",66303,-1,"2020-10-13","2020"
2020-10-13,"18:26:25","aus",66385,-1,"2020-10-13","2020"
2020-10-13,"18:26:36","ein",66396,1,"2020-10-13","2020"
2020-10-13,"18:27:06","ein",66426,1,"2020-10-13","2020"
2020-10-13,"18:29:46","aus",66586,-1,"2020-10-13","2020"
2020-10-13,"18:30:08","ein",66608,1,"2020-10-13","2020"
2020-10-13,"18:31:38","aus",66698,-1,"2020-10-13","2020"
2020-10-13,"18:33:47","aus",66827,-1,"2020-10-13","2020"
2020-10-13,"18:34:39","ein",66879,1,"2020-10-13","2020"
2020-10-13,"18:35:35","aus",66935,-1,"2020-10-13","2020"
2020-10-13,"18:36:15","aus",66975,-1,"2020-10-13","2020"
2020-10-13,"18:36:46","aus",67006,-1,"2020-10-13","2020"
2020-10-13,"18:36:50","ein",67010,1,"2020-10-13","2020"
2020-10-13,"18:36:51","ein",67011,1,"2020-10-13","2020"
2020-10-13,"18:37:00","aus",67020,-1,"2020-10-13","2020"
2020-10-13,"18:37:02","ein",67022,1,"2020-10-13","2020"
2020-10-13,"18:37:13","aus",67033,-1,"2020-10-13","2020"
2020-10-13,"18:37:17","ein",67037,1,"2020-10-13","2020"
2020-10-13,"18:37:17","ein",67037,1,"2020-10-13","2020"
2020-10-13,"18:37:28","aus",67048,-1,"2020-10-13","2020"
2020-10-13,"18:37:48","aus",67068,-1,"2020-10-13","2020"
2020-10-13,"18:38:02","ein",67082,1,"2020-10-13","2020"
2020-10-13,"18:38:26","aus",67106,-1,"2020-10-13","2020"
2020-10-13,"18:38:33","aus",67113,-1,"2020-10-13","2020"
2020-10-13,"18:38:54","ein",67134,1,"2020-10-13","2020"
2020-10-13,"18:41:23","aus",67283,-1,"2020-10-13","2020"
2020-10-13,"18:41:34","aus",67294,-1,"2020-10-13","2020"
2020-10-13,"18:41:41","aus",67301,-1,"2020-10-13","2020"
2020-10-13,"18:41:44","aus",67304,-1,"2020-10-13","2020"
2020-10-13,"18:41:50","ein",67310,1,"2020-10-13","2020"
2020-10-13,"18:42:15","aus",67335,-1,"2020-10-13","2020"
2020-10-13,"18:42:28","ein",67348,1,"2020-10-13","2020"
2020-10-13,"18:43:16","aus",67396,-1,"2020-10-13","2020"
2020-10-13,"18:44:07","ein",67447,1,"2020-10-13","2020"
2020-10-13,"18:44:48","aus",67488,-1,"2020-10-13","2020"
2020-10-13,"18:45:41","ein",67541,1,"2020-10-13","2020"
2020-10-13,"18:45:53","ein",67553,1,"2020-10-13","2020"
2020-10-13,"18:45:57","aus",67557,-1,"2020-10-13","2020"
2020-10-13,"18:45:57","aus",67557,-1,"2020-10-13","2020"
2020-10-13,"18:46:07","aus",67567,-1,"2020-10-13","2020"
2020-10-13,"18:46:45","ein",67605,1,"2020-10-13","2020"
2020-10-13,"18:46:48","aus",67608,-1,"2020-10-13","2020"
2020-10-13,"18:46:50","ein",67610,1,"2020-10-13","2020"
2020-10-13,"18:47:03","aus",67623,-1,"2020-10-13","2020"
2020-10-13,"18:47:23","ein",67643,1,"2020-10-13","2020"
2020-10-13,"18:47:28","aus",67648,-1,"2020-10-13","2020"
2020-10-13,"18:47:35","ein",67655,1,"2020-10-13","2020"
2020-10-13,"18:47:54","aus",67674,-1,"2020-10-13","2020"
2020-10-13,"18:49:21","aus",67761,-1,"2020-10-13","2020"
2020-10-13,"18:50:45","ein",67845,1,"2020-10-13","2020"
2020-10-13,"18:50:54","aus",67854,-1,"2020-10-13","2020"
2020-10-13,"18:53:26","aus",68006,-1,"2020-10-13","2020"
2020-10-13,"18:55:31","aus",68131,-1,"2020-10-13","2020"
2020-10-13,"18:56:07","aus",68167,-1,"2020-10-13","2020"
2020-10-13,"18:56:19","aus",68179,-1,"2020-10-13","2020"
2020-10-13,"18:56:23","ein",68183,1,"2020-10-13","2020"
2020-10-13,"18:58:32","aus",68312,-1,"2020-10-13","2020"
2020-10-13,"18:58:34","aus",68314,-1,"2020-10-13","2020"
2020-10-13,"18:59:52","ein",68392,1,"2020-10-13","2020"
2020-10-13,"19:02:12","aus",68532,-1,"2020-10-13","2020"
2020-10-13,"19:02:31","ein",68551,1,"2020-10-13","2020"
2020-10-13,"19:02:50","aus",68570,-1,"2020-10-13","2020"
2020-10-13,"19:02:55","aus",68575,-1,"2020-10-13","2020"
2020-10-13,"19:03:04","ein",68584,1,"2020-10-13","2020"
2020-10-13,"19:03:06","ein",68586,1,"2020-10-13","2020"
2020-10-13,"19:03:08","aus",68588,-1,"2020-10-13","2020"
2020-10-13,"19:03:12","ein",68592,1,"2020-10-13","2020"
2020-10-13,"19:03:30","aus",68610,-1,"2020-10-13","2020"
2020-10-13,"19:03:47","aus",68627,-1,"2020-10-13","2020"
2020-10-13,"19:03:53","aus",68633,-1,"2020-10-13","2020"
2020-10-13,"19:03:54","ein",68634,1,"2020-10-13","2020"
2020-10-13,"19:03:54","ein",68634,1,"2020-10-13","2020"
2020-10-13,"19:04:31","aus",68671,-1,"2020-10-13","2020"
2020-10-13,"19:04:33","ein",68673,1,"2020-10-13","2020"
2020-10-13,"19:04:36","aus",68676,-1,"2020-10-13","2020"
2020-10-13,"19:04:41","aus",68681,-1,"2020-10-13","2020"
2020-10-13,"19:04:47","ein",68687,1,"2020-10-13","2020"
2020-10-13,"19:05:14","aus",68714,-1,"2020-10-13","2020"
2020-10-13,"19:05:17","aus",68717,-1,"2020-10-13","2020"
2020-10-13,"19:05:30","ein",68730,1,"2020-10-13","2020"
2020-10-13,"19:05:36","aus",68736,-1,"2020-10-13","2020"
2020-10-13,"19:05:57","ein",68757,1,"2020-10-13","2020"
2020-10-13,"19:06:02","ein",68762,1,"2020-10-13","2020"
2020-10-13,"19:09:33","aus",68973,-1,"2020-10-13","2020"
2020-10-13,"19:11:25","ein",69085,1,"2020-10-13","2020"
2020-10-13,"19:13:13","aus",69193,-1,"2020-10-13","2020"
2020-10-13,"19:13:49","ein",69229,1,"2020-10-13","2020"
2020-10-13,"19:16:09","aus",69369,-1,"2020-10-13","2020"
2020-10-13,"19:16:54","ein",69414,1,"2020-10-13","2020"
2020-10-13,"19:16:55","ein",69415,1,"2020-10-13","2020"
2020-10-13,"19:18:11","aus",69491,-1,"2020-10-13","2020"
2020-10-13,"19:18:44","ein",69524,1,"2020-10-13","2020"
2020-10-13,"19:19:38","aus",69578,-1,"2020-10-13","2020"
2020-10-13,"19:20:07","ein",69607,1,"2020-10-13","2020"
2020-10-13,"19:25:25","aus",69925,-1,"2020-10-13","2020"
2020-10-13,"19:25:44","ein",69944,1,"2020-10-13","2020"
2020-10-13,"19:26:57","aus",70017,-1,"2020-10-13","2020"
2020-10-13,"19:27:18","aus",70038,-1,"2020-10-13","2020"
2020-10-13,"19:28:02","ein",70082,1,"2020-10-13","2020"
2020-10-13,"19:28:34","aus",70114,-1,"2020-10-13","2020"
2020-10-13,"19:28:40","aus",70120,-1,"2020-10-13","2020"
2020-10-13,"19:28:55","ein",70135,1,"2020-10-13","2020"
2020-10-13,"19:29:01","ein",70141,1,"2020-10-13","2020"
2020-10-13,"19:29:36","aus",70176,-1,"2020-10-13","2020"
2020-10-13,"19:30:06","ein",70206,1,"2020-10-13","2020"
2020-10-13,"19:30:09","aus",70209,-1,"2020-10-13","2020"
2020-10-13,"19:30:57","aus",70257,-1,"2020-10-13","2020"
2020-10-13,"19:32:08","ein",70328,1,"2020-10-13","2020"
2020-10-13,"19:32:09","aus",70329,-1,"2020-10-13","2020"
2020-10-13,"19:32:13","aus",70333,-1,"2020-10-13","2020"
2020-10-13,"19:32:58","aus",70378,-1,"2020-10-13","2020"
2020-10-13,"19:33:06","aus",70386,-1,"2020-10-13","2020"
2020-10-13,"19:33:33","ein",70413,1,"2020-10-13","2020"
2020-10-13,"19:33:35","ein",70415,1,"2020-10-13","2020"
2020-10-13,"19:34:05","aus",70445,-1,"2020-10-13","2020"
2020-10-13,"19:34:22","ein",70462,1,"2020-10-13","2020"
2020-10-13,"19:35:57","aus",70557,-1,"2020-10-13","2020"
2020-10-13,"19:36:06","ein",70566,1,"2020-10-13","2020"
2020-10-13,"19:36:10","aus",70570,-1,"2020-10-13","2020"
2020-10-13,"19:36:26","ein",70586,1,"2020-10-13","2020"
2020-10-13,"19:38:31","aus",70711,-1,"2020-10-13","2020"
2020-10-13,"19:38:50","ein",70730,1,"2020-10-13","2020"
2020-10-13,"19:41:21","aus",70881,-1,"2020-10-13","2020"
2020-10-13,"19:42:54","aus",70974,-1,"2020-10-13","2020"
2020-10-13,"19:43:14","aus",70994,-1,"2020-10-13","2020"
2020-10-13,"19:43:46","ein",71026,1,"2020-10-13","2020"
2020-10-13,"19:43:46","ein",71026,1,"2020-10-13","2020"
2020-10-13,"19:49:45","aus",71385,-1,"2020-10-13","2020"
2020-10-13,"19:51:13","aus",71473,-1,"2020-10-13","2020"
2020-10-13,"19:51:17","ein",71477,1,"2020-10-13","2020"
2020-10-13,"19:55:14","ein",71714,1,"2020-10-13","2020"
2020-10-13,"19:55:28","aus",71728,-1,"2020-10-13","2020"
2020-10-13,"19:55:39","ein",71739,1,"2020-10-13","2020"
2020-10-13,"19:55:46","aus",71746,-1,"2020-10-13","2020"
2020-10-13,"19:55:54","aus",71754,-1,"2020-10-13","2020"
2020-10-13,"19:56:21","aus",71781,-1,"2020-10-13","2020"
